mode,model,event_kind,effect,metric,n,mean,ci_low,ci_high
raw_shared,gemma3_4b,first_assistant_marker_diff,late_interaction:negative_parallel_norm,negative_parallel_norm,123,0.2067501859412604,0.17290582724748899,0.241295744980886
raw_shared,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:negative_parallel_norm,negative_parallel_norm,123,0.4126610834339599,0.3808287743177582,0.44268041725379204
raw_shared,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:negative_parallel_norm,negative_parallel_norm,123,0.09209647237898842,0.08160566764956063,0.10299395050167943
raw_shared,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:negative_parallel_norm,negative_parallel_norm,123,0.298846658320249,0.26488983436190594,0.3319366705627711
raw_shared,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:negative_parallel_norm,negative_parallel_norm,123,0.14849947212505224,0.13598282823028537,0.1624494195364003
raw_shared,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:negative_parallel_norm,negative_parallel_norm,123,-0.09112094041749291,-0.10017910265226278,-0.0817356282574256
raw_shared,gemma3_4b,first_assistant_marker_diff,late_weight_effect:support_it_token,support_it_token,123,-8.149863016314623e-05,-0.00013718379793405255,-2.277015181610947e-05
raw_shared,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:support_it_token,support_it_token,123,0.0003475438063568355,0.0002746560185732326,0.0004220625000565585
raw_shared,gemma3_4b,first_assistant_marker_diff,late_interaction:support_it_token,support_it_token,123,-0.0005716039224784135,-0.0007012472218648897,-0.0004467594178780725
raw_shared,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:support_it_token,support_it_token,123,0.0002660451761936892,0.0001629313525422525,0.00036371712822739664
raw_shared,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:support_it_token,support_it_token,123,0.00020430333107606042,0.00015202950032884376,0.0002566939879654454
raw_shared,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:support_it_token,support_it_token,123,-0.00036730059140235296,-0.00047788420966831795,-0.0002596446986847778
raw_shared,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:support_it_token,support_it_token,123,9.121933603674416e-05,3.800141548307375e-05,0.0001462964784531365
raw_shared,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:support_it_token,support_it_token,123,-0.00014749068970187343,-0.00020601833531250108,-9.00293995694417e-05
raw_shared,gemma3_4b,first_assistant_marker_diff,late_weight_effect:support_pt_token,support_pt_token,123,8.209054893732902e-05,2.980773768773893e-05,0.00013729034469795007
raw_shared,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:support_pt_token,support_pt_token,123,0.0003864328343416894,0.00030852002583868135,0.0004630374801145058
raw_shared,gemma3_4b,first_assistant_marker_diff,late_interaction:support_pt_token,support_pt_token,123,-0.00029297835873948294,-0.0003954814736159143,-0.00018735988353326072
raw_shared,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:support_pt_token,support_pt_token,123,0.0004685233832790185,0.0003616594790581627,0.000570988070120241
raw_shared,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:support_pt_token,support_pt_token,123,0.0002285797283070705,0.0001642953297263931,0.00029105724773340524
raw_shared,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:support_pt_token,support_pt_token,123,-6.439863043241243e-05,-0.0001517435537951887,2.3089060246182892e-05
raw_shared,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:support_pt_token,support_pt_token,123,0.0001970314951862331,0.00014067314366153448,0.000251374822045037
raw_shared,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:support_pt_token,support_pt_token,123,-0.000234712153223195,-0.0002983555422704256,-0.00016866018963192396
raw_shared,gemma3_4b,first_assistant_marker_diff,late_weight_effect:support_pipeline_token,support_pipeline_token,123,-0.00022145957793092894,-0.00029149916862396144,-0.0001455505730088857
raw_shared,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:support_pipeline_token,support_pipeline_token,123,0.0005797300310361954,0.0004738403540472398,0.0006913386406452675
raw_shared,gemma3_4b,first_assistant_marker_diff,late_interaction:support_pipeline_token,support_pipeline_token,123,-0.00046971168598369995,-0.0006391334253321126,-0.00029816316715447066
raw_shared,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:support_pipeline_token,support_pipeline_token,123,0.0003582704531052663,0.0002220836665987553,0.0005058588198322313
raw_shared,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:support_pipeline_token,support_pipeline_token,123,1.3396265060921025e-05,-8.2876437217101e-05,0.00010984724043553711
raw_shared,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:support_pipeline_token,support_pipeline_token,123,-0.00045631542092277894,-0.000582262174021907,-0.000327594182372924
raw_shared,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:support_pipeline_token,support_pipeline_token,123,3.451473240791437e-05,-6.667521807097945e-05,0.0001335278131785985
raw_shared,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:support_pipeline_token,support_pipeline_token,123,-0.00019183211487206291,-0.0002966538573529801,-8.371032419658842e-05
raw_shared,gemma3_4b,first_assistant_marker_diff,late_weight_effect:alt_top10_delta,alt_top10_delta,123,-0.000117958768873403,-0.00031762666957026707,6.714576074332173e-05
raw_shared,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:alt_top10_delta,alt_top10_delta,123,0.0003230255516840883,0.00011970546602787457,0.0005326292102206736
raw_shared,gemma3_4b,first_assistant_marker_diff,late_interaction:alt_top10_delta,alt_top10_delta,123,-0.00042828106852497104,-0.0008748003774680602,-5.444250871080147e-06
raw_shared,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:alt_top10_delta,alt_top10_delta,123,0.0002050667828106853,-5.2627758420441374e-05,0.00046457607433217195
raw_shared,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:alt_top10_delta,alt_top10_delta,123,9.618176538908246e-05,-0.00013429152148664342,0.0003393583042973287
raw_shared,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:alt_top10_delta,alt_top10_delta,123,-0.00033209930313588855,-0.0006641986062717769,2.3637122531939426e-05
raw_shared,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:alt_top10_delta,alt_top10_delta,123,0.00030306329849012775,5.076763937282232e-05,0.000566292828106852
raw_shared,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:alt_top10_delta,alt_top10_delta,123,-0.00015969802555168414,-0.0004101335656213705,9.799651567944251e-05
raw_shared,gemma3_4b,first_assistant_marker_diff,late_weight_effect:productive_opposition_rate,productive_opposition_rate,123,0.04094076655052263,0.028455284552845524,0.05371660859465736
raw_shared,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:productive_opposition_rate,productive_opposition_rate,123,0.13095238095238096,0.11411149825783973,0.14547764227642274
raw_shared,gemma3_4b,first_assistant_marker_diff,late_interaction:productive_opposition_rate,productive_opposition_rate,123,-0.026132404181184662,-0.0482142857142857,-0.004645760743321719
raw_shared,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:productive_opposition_rate,productive_opposition_rate,123,0.17189314750290358,0.15097270615563294,0.19337979094076652
raw_shared,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:productive_opposition_rate,productive_opposition_rate,123,0.05400696864111497,0.039488966318234606,0.06910569105691054
raw_shared,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:productive_opposition_rate,productive_opposition_rate,123,0.027874564459930314,0.008710801393728224,0.047038327526132385
raw_shared,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:productive_opposition_rate,productive_opposition_rate,123,0.022067363530778168,0.010452961672473868,0.033101045296167246
raw_shared,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:productive_opposition_rate,productive_opposition_rate,123,-0.023809523809523808,-0.03426248548199767,-0.01451800232288037
raw_shared,gemma3_4b,first_assistant_marker_diff,late_weight_effect:margin_writein_it_vs_pt,margin_writein_it_vs_pt,123,-0.00016358917910047526,-0.00023125061520854495,-9.0333888183903e-05
raw_shared,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:margin_writein_it_vs_pt,margin_writein_it_vs_pt,123,-3.888902798485395e-05,-0.00011684116036669027,4.3529546825035654e-05
raw_shared,gemma3_4b,first_assistant_marker_diff,late_interaction:margin_writein_it_vs_pt,margin_writein_it_vs_pt,123,-0.0002786255637389304,-0.000409868089579539,-0.00014094561208623628
raw_shared,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:margin_writein_it_vs_pt,margin_writein_it_vs_pt,123,-0.00020247820708532919,-0.00032593776600632244,-7.606657107255749e-05
raw_shared,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:margin_writein_it_vs_pt,margin_writein_it_vs_pt,123,-2.427639723101006e-05,-9.100994962709985e-05,4.051873215953368e-05
raw_shared,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:margin_writein_it_vs_pt,margin_writein_it_vs_pt,123,-0.00030290196096994046,-0.0004189824635697298,-0.00018069843451182056
raw_shared,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:margin_writein_it_vs_pt,margin_writein_it_vs_pt,123,-0.00010581215914948891,-0.00015852626469354045,-5.267483985936326e-05
raw_shared,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:margin_writein_it_vs_pt,margin_writein_it_vs_pt,123,8.722146352132162e-05,2.6657090508287096e-05,0.00014454949815929553
raw_shared,gemma3_4b,first_assistant_marker_diff,late_weight_effect:opposition_support_it_token,opposition_support_it_token,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:opposition_support_it_token,opposition_support_it_token,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,late_interaction:opposition_support_it_token,opposition_support_it_token,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:opposition_support_it_token,opposition_support_it_token,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:opposition_support_it_token,opposition_support_it_token,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:opposition_support_it_token,opposition_support_it_token,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:opposition_support_it_token,opposition_support_it_token,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:opposition_support_it_token,opposition_support_it_token,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,late_weight_effect:opposition_support_pt_token,opposition_support_pt_token,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:opposition_support_pt_token,opposition_support_pt_token,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,late_interaction:opposition_support_pt_token,opposition_support_pt_token,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:opposition_support_pt_token,opposition_support_pt_token,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:opposition_support_pt_token,opposition_support_pt_token,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:opposition_support_pt_token,opposition_support_pt_token,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:opposition_support_pt_token,opposition_support_pt_token,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:opposition_support_pt_token,opposition_support_pt_token,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,late_weight_effect:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,late_interaction:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:opposition_margin_it_vs_pt,opposition_margin_it_vs_pt,123,0.0,0.0,0.0
raw_shared,gemma3_4b,first_assistant_marker_diff,late_weight_effect:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,123,-0.00017236463041947969,-0.00023714321882882598,-0.00010265135309041318
raw_shared,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,123,-4.7383832114637235e-05,-0.00012768627264462282,3.4513753275284223e-05
raw_shared,gemma3_4b,first_assistant_marker_diff,late_interaction:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,123,-0.0002974026190694616,-0.0004315854434213849,-0.00016299392141046982
raw_shared,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,123,-0.00021974846253411693,-0.00034802227208561735,-9.261078474898244e-05
raw_shared,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,123,-2.366332088474889e-05,-8.89282089492585e-05,3.961272944418251e-05
raw_shared,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,123,-0.0003210659399542105,-0.0004369169785170605,-0.00019568576197314075
raw_shared,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,123,-0.0001104861047902035,-0.00016548925714348806,-5.56771901980233e-05
raw_shared,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:remainder_margin_it_vs_pt,remainder_margin_it_vs_pt,123,9.006919484243715e-05,2.575753457870218e-05,0.00014693215402853475
raw_shared,gemma3_4b,first_assistant_marker_diff,late_weight_effect:target_vs_alt_margin,target_vs_alt_margin,123,-0.00010350080905752591,-0.00029152611800567897,0.00010290136597574653
raw_shared,gemma3_4b,first_assistant_marker_diff,upstream_context_effect:target_vs_alt_margin,target_vs_alt_margin,123,0.00025670447935210707,5.816287141505293e-05,0.0004655205329899588
raw_shared,gemma3_4b,first_assistant_marker_diff,late_interaction:target_vs_alt_margin,target_vs_alt_margin,123,-4.1430617458728944e-05,-0.00046365172250691756,0.00036169524305650405
raw_shared,gemma3_4b,first_assistant_marker_diff,pure_IT_minus_PT:target_vs_alt_margin,target_vs_alt_margin,123,0.00015320367029458113,-0.00011887941531118757,0.00042169476799779363
raw_shared,gemma3_4b,first_assistant_marker_diff,B_late_minus_A:target_vs_alt_margin,target_vs_alt_margin,123,-8.278550032816143e-05,-0.0003143010927963479,0.00017676816584756512
raw_shared,gemma3_4b,first_assistant_marker_diff,C_minus_D_late:target_vs_alt_margin,target_vs_alt_margin,123,-0.0001242161177868904,-0.00046264535744223453,0.00021180177927363343
raw_shared,gemma3_4b,first_assistant_marker_diff,B_midlate_minus_B_mid:target_vs_alt_margin,target_vs_alt_margin,123,-0.0002685485660822134,-0.0005432729510878161,-2.5871409910205887e-06
raw_shared,gemma3_4b,first_assistant_marker_diff,D_midlate_minus_D_mid:target_vs_alt_margin,target_vs_alt_margin,123,-3.213408932037885e-05,-0.00032005381778003715,0.0002574307654100564
raw_shared,qwen3_4b,first_diff,late_weight_effect:delta_cosine_mlp,delta_cosine_mlp,600,-0.004499475647670417,-0.006164948814781383,-0.0029438312325510228
raw_shared,qwen3_4b,first_diff,upstream_context_effect:delta_cosine_mlp,delta_cosine_mlp,600,-0.009493637160921935,-0.013787244892515624,-0.005283449885149222
raw_shared,qwen3_4b,first_diff,late_interaction:delta_cosine_mlp,delta_cosine_mlp,600,-0.025311424787616405,-0.027025978071301887,-0.02363896821603495
raw_shared,qwen3_4b,first_diff,pure_IT_minus_PT:delta_cosine_mlp,delta_cosine_mlp,600,-0.013993112808592351,-0.019319848306663476,-0.00853837682624553
raw_shared,qwen3_4b,first_diff,B_late_minus_A:delta_cosine_mlp,delta_cosine_mlp,600,0.008156236746137783,0.006527142852060414,0.009743292715902843
raw_shared,qwen3_4b,first_diff,C_minus_D_late:delta_cosine_mlp,delta_cosine_mlp,600,-0.017155188041478614,-0.01919788594176394,-0.015110421540155326
raw_shared,qwen3_4b,first_diff,B_midlate_minus_B_mid:delta_cosine_mlp,delta_cosine_mlp,600,0.003696618762790292,0.002626414368304679,0.004754273480752696
raw_shared,qwen3_4b,first_diff,D_midlate_minus_D_mid:delta_cosine_mlp,delta_cosine_mlp,600,0.0016486082569186003,0.00036690793579189404,0.0029621364924075472
raw_shared,qwen3_4b,first_diff,late_weight_effect:negative_parallel_norm,negative_parallel_norm,600,-8.17216403105798,-8.599355566342865,-7.766221458113532
raw_shared,qwen3_4b,first_diff,upstream_context_effect:negative_parallel_norm,negative_parallel_norm,600,-2.2772216751341365,-2.641348554376597,-1.9018659916482363
raw_shared,qwen3_4b,first_diff,late_interaction:negative_parallel_norm,negative_parallel_norm,600,9.467037482384114,9.061147571531198,9.864048069687824
raw_shared,qwen3_4b,first_diff,pure_IT_minus_PT:negative_parallel_norm,negative_parallel_norm,600,-10.449385706192116,-11.165631848710719,-9.725550929002468
raw_shared,qwen3_4b,first_diff,B_late_minus_A:negative_parallel_norm,negative_parallel_norm,600,-12.905682772250035,-13.299714117196068,-12.47363709919234
raw_shared,qwen3_4b,first_diff,C_minus_D_late:negative_parallel_norm,negative_parallel_norm,600,-3.438645289865921,-3.9266632838144955,-2.9533380741720103
raw_shared,qwen3_4b,first_diff,B_midlate_minus_B_mid:negative_parallel_norm,negative_parallel_norm,600,-12.722411174248638,-13.133999842548167,-12.315533784105076
raw_shared,qwen3_4b,first_diff,D_midlate_minus_D_mid:negative_parallel_norm,negative_parallel_norm,600,5.159497950816349,4.76404085316326,5.542884950290623
raw_shared,qwen3_4b,first_diff,late_weight_effect:support_it_token,support_it_token,600,-0.17670975964117264,-0.1890051015058222,-0.16409603531757325
raw_shared,qwen3_4b,first_diff,upstream_context_effect:support_it_token,support_it_token,600,-0.001536512040932266,-0.024921119993951697,0.02253859531368303
raw_shared,qwen3_4b,first_diff,late_interaction:support_it_token,support_it_token,600,0.07676874029937955,0.06260603986602899,0.09218789456895597
raw_shared,qwen3_4b,first_diff,pure_IT_minus_PT:support_it_token,support_it_token,600,-0.17824627168210488,-0.2009859225696751,-0.15380443819987008
raw_shared,qwen3_4b,first_diff,B_late_minus_A:support_it_token,support_it_token,600,-0.2150941297908624,-0.22665168495125892,-0.20356629568533532
raw_shared,qwen3_4b,first_diff,C_minus_D_late:support_it_token,support_it_token,600,-0.13832538949148288,-0.15478965223489682,-0.12171241437956423
raw_shared,qwen3_4b,first_diff,B_midlate_minus_B_mid:support_it_token,support_it_token,600,-0.19428215515578076,-0.20474108327747811,-0.18396100389296632
raw_shared,qwen3_4b,first_diff,D_midlate_minus_D_mid:support_it_token,support_it_token,600,0.19848129882698967,0.18552710989241797,0.2126892310498016
raw_shared,qwen3_4b,first_diff,late_weight_effect:support_pt_token,support_pt_token,600,-0.24158687657100103,-0.2541933641027482,-0.22982836205955778
raw_shared,qwen3_4b,first_diff,upstream_context_effect:support_pt_token,support_pt_token,600,-0.09626434638475379,-0.11790008159248999,-0.07322667271069562
raw_shared,qwen3_4b,first_diff,late_interaction:support_pt_token,support_pt_token,600,0.023076880717916144,0.009762420360775044,0.036445720825477354
raw_shared,qwen3_4b,first_diff,pure_IT_minus_PT:support_pt_token,support_pt_token,600,-0.3378512229557548,-0.3589500572702936,-0.31734471797390984
raw_shared,qwen3_4b,first_diff,B_late_minus_A:support_pt_token,support_pt_token,600,-0.2531253169299591,-0.26424664632661177,-0.24165555324729177
raw_shared,qwen3_4b,first_diff,C_minus_D_late:support_pt_token,support_pt_token,600,-0.23004843621204296,-0.24590863434748636,-0.21355723803920584
raw_shared,qwen3_4b,first_diff,B_midlate_minus_B_mid:support_pt_token,support_pt_token,600,-0.24190072692043724,-0.25292447968363935,-0.23054445289119724
raw_shared,qwen3_4b,first_diff,D_midlate_minus_D_mid:support_pt_token,support_pt_token,600,0.24499707331792234,0.22975514421931334,0.2587682221438735
raw_shared,qwen3_4b,first_diff,late_weight_effect:support_pipeline_token,support_pipeline_token,600,-0.2438969670018802,-0.2710157698898554,-0.21806908917706463
raw_shared,qwen3_4b,first_diff,upstream_context_effect:support_pipeline_token,support_pipeline_token,600,0.07157410228757985,0.04108839892059386,0.10289851010697228
raw_shared,qwen3_4b,first_diff,late_interaction:support_pipeline_token,support_pipeline_token,600,-0.0915977866264681,-0.12572966094521273,-0.05750252386887691
raw_shared,qwen3_4b,first_diff,pure_IT_minus_PT:support_pipeline_token,support_pipeline_token,600,-0.17232286471430033,-0.21560407717217736,-0.13295298404481617
raw_shared,qwen3_4b,first_diff,B_late_minus_A:support_pipeline_token,support_pipeline_token,600,-0.19809807368864615,-0.23033504976917593,-0.1682849139198661
raw_shared,qwen3_4b,first_diff,C_minus_D_late:support_pipeline_token,support_pipeline_token,600,-0.28969586031511424,-0.3232619262550337,-0.25807567555228955
raw_shared,qwen3_4b,first_diff,B_midlate_minus_B_mid:support_pipeline_token,support_pipeline_token,600,-0.17869115520623466,-0.21037981125260038,-0.14558750283873328
raw_shared,qwen3_4b,first_diff,D_midlate_minus_D_mid:support_pipeline_token,support_pipeline_token,600,0.3092943716129022,0.2843222106311781,0.3373374492063941
raw_shared,qwen3_4b,first_diff,late_weight_effect:alt_top10_delta,alt_top10_delta,600,-0.24129209681919642,-0.25030314527239117,-0.23178176040649415
raw_shared,qwen3_4b,first_diff,upstream_context_effect:alt_top10_delta,alt_top10_delta,600,-0.1695890822637649,-0.1890045281183152,-0.14927596359252931
raw_shared,qwen3_4b,first_diff,late_interaction:alt_top10_delta,alt_top10_delta,600,-0.036284423828125,-0.05033500591459728,-0.020999258786156067
raw_shared,qwen3_4b,first_diff,pure_IT_minus_PT:alt_top10_delta,alt_top10_delta,600,-0.4108811790829613,-0.4342496451241629,-0.38976767977759946
raw_shared,qwen3_4b,first_diff,B_late_minus_A:alt_top10_delta,alt_top10_delta,600,-0.2231498849051339,-0.23354108058384485,-0.21211622052873882
raw_shared,qwen3_4b,first_diff,C_minus_D_late:alt_top10_delta,alt_top10_delta,600,-0.25943430873325896,-0.27139186139787946,-0.2466363542829241
raw_shared,qwen3_4b,first_diff,B_midlate_minus_B_mid:alt_top10_delta,alt_top10_delta,600,-0.21316306849888392,-0.22230956987653464,-0.20323264523460752
raw_shared,qwen3_4b,first_diff,D_midlate_minus_D_mid:alt_top10_delta,alt_top10_delta,600,0.2592310267857143,0.24873560093470984,0.269240481422061
raw_shared,qwen3_4b,first_diff,late_weight_effect:productive_opposition_rate,productive_opposition_rate,600,0.003452380952380952,0.0010714285714285713,0.005892857142857142
raw_shared,qwen3_4b,first_diff,upstream_context_effect:productive_opposition_rate,productive_opposition_rate,600,-0.007499999999999999,-0.011845238095238093,-0.0030952380952380945
raw_shared,qwen3_4b,first_diff,late_interaction:productive_opposition_rate,productive_opposition_rate,600,0.008095238095238095,0.004282738095238095,0.012145833333333318
raw_shared,qwen3_4b,first_diff,pure_IT_minus_PT:productive_opposition_rate,productive_opposition_rate,600,-0.004047619047619047,-0.008809523809523807,0.0005982142857142696
raw_shared,qwen3_4b,first_diff,B_late_minus_A:productive_opposition_rate,productive_opposition_rate,600,-0.0005952380952380952,-0.003693452380952381,0.0026190476190476185
raw_shared,qwen3_4b,first_diff,C_minus_D_late:productive_opposition_rate,productive_opposition_rate,600,0.0075,0.004520833333333333,0.010595238095238093
raw_shared,qwen3_4b,first_diff,B_midlate_minus_B_mid:productive_opposition_rate,productive_opposition_rate,600,0.0023809523809523807,-0.00035714285714285714,0.0051190476190476186
raw_shared,qwen3_4b,first_diff,D_midlate_minus_D_mid:productive_opposition_rate,productive_opposition_rate,600,-0.0009523809523809522,-0.003928571428571428,0.001907738095238079
raw_shared,qwen3_4b,first_diff,late_weight_effect:margin_writein_it_vs_pt,margin_writein_it_vs_pt,600,0.06487711692982841,0.05043939639923961,0.07880993562463358
raw_shared,qwen3_4b,first_diff,upstream_context_effect:margin_writein_it_vs_pt,margin_writein_it_vs_pt,600,0.09472783434382151,0.06422847799476723,0.12565443952627742
raw_shared,qwen3_4b,first_diff,late_interaction:margin_writein_it_vs_pt,margin_writein_it_vs_pt,600,0.05369185958146339,0.043545713577996054,0.06411564542362022
raw_shared,qwen3_4b,first_diff,pure_IT_minus_PT:margin_writein_it_vs_pt,margin_writein_it_vs_pt,600,0.15960495127364993,0.13297354943336295,0.18819716217639362
raw_shared,qwen3_4b,first_diff,B_late_minus_A:margin_writein_it_vs_pt,margin_writein_it_vs_pt,600,0.038031187139096714,0.02440773113630712,0.05164709531311831
raw_shared,qwen3_4b,first_diff,C_minus_D_late:margin_writein_it_vs_pt,margin_writein_it_vs_pt,600,0.0917230467205601,0.07569530081498393,0.1086378144409419
raw_shared,qwen3_4b,first_diff,B_midlate_minus_B_mid:margin_writein_it_vs_pt,margin_writein_it_vs_pt,600,0.047618571764656475,0.03520793712662444,0.06023617439127215
raw_shared,qwen3_4b,first_diff,D_midlate_minus_D_mid:margin_writein_it_vs_pt,margin_writein_it_vs_pt,600,-0.04651577449093263,-0.060934207932136594,-0.032363835038085084
raw_shared,qwen3_4b,first_diff,late_weight_effect:opposition_support_it_token,opposition_support_it_token,600,1.4774044532151447e-05,-7.195507916843606e-05,0.000105587134226447
raw_shared,qwen3_4b,first_diff,upstream_context_effect:opposition_support_it_token,opposition_support_it_token,600,-2.2927046354327893e-05,-0.00011387072144342322,6.408317435887596e-05
raw_shared,qwen3_4b,first_diff,late_interaction:opposition_support_it_token,opposition_support_it_token,600,-5.972515082075482e-05,-0.00023294952742400625,0.0001008386923709794
raw_shared,qwen3_4b,first_diff,pure_IT_minus_PT:opposition_support_it_token,opposition_support_it_token,600,-8.153001822176412e-06,-0.00012403733048233244,0.0001117975040383282
raw_shared,qwen3_4b,first_diff,B_late_minus_A:opposition_support_it_token,opposition_support_it_token,600,4.463661994252887e-05,-7.322475926152299e-05,0.00016298794560134402
raw_shared,qwen3_4b,first_diff,C_minus_D_late:opposition_support_it_token,opposition_support_it_token,600,-1.5088530878225974e-05,-0.00013996504464497167,0.00010370260605677241
raw_shared,qwen3_4b,first_diff,B_midlate_minus_B_mid:opposition_support_it_token,opposition_support_it_token,600,5.7053509212675556e-05,-5.482433736324312e-05,0.000163278821323599
raw_shared,qwen3_4b,first_diff,D_midlate_minus_D_mid:opposition_support_it_token,opposition_support_it_token,600,-4.983853726159958e-05,-0.00016010350982348124,5.60194367454163e-05
raw_shared,qwen3_4b,first_diff,late_weight_effect:opposition_support_pt_token,opposition_support_pt_token,600,1.3811572321823656e-05,-6.971890743200975e-05,9.445777834792213e-05
raw_shared,qwen3_4b,first_diff,upstream_context_effect:opposition_support_pt_token,opposition_support_pt_token,600,-2.0416155457496633e-05,-0.00011231821657912362,7.12921689486218e-05
